id,name_a,name_b,long,lat
4051,Glendale Street,Redwood Avenue,-9120959.917798582,3249915.8705600235
3830,Glendale Street,Skipper Place,-9123315.104265297,3249938.8182068886
3837,Glendale Street,South Florida Avenue,-9123406.775865965,3249940.2681968673
3884,Glendale Street,South Hilltop Avenue,-9123070.424024532,3249937.9356043697
4035,Glendale Street,Stanhope Avenue,-9120236.496955713,3249937.0530019077
3825,Glendale Street,Troy Avenue,-9123216.697835434,3249937.8095183005
3828,Glendale Street,Troy Avenue,-9123173.728511987,3249938.4399486594
4032,Glendale Street,Venice Way,-9120150.291142043,3249937.6834322317
4046,Glendale Street,Willow Avenue,-9121073.24104021,3249916.879246983
3816,Glendale Street,Woodland Hills Avenue,-9122907.007012045,3249938.3138625855
4677,Gleneden Road,Scottswood Drive,-9120579.093820577,3246887.877705828
4682,Gleneden Road,Sterling Drive,-9120582.09944683,3246992.506058121
4640,Glenford Lane,Oak Glen Road,-9121330.834341906,3246867.834535076
4641,Glengreen Lane,Glenview Lane,-9121282.633002391,3246967.9246258675
4822,Glenmore Drive,Loch Place,-9120765.887926128,3244783.758170324
4810,Glenmore Drive,Luce Road,-9121089.271046882,3245084.060255177
4816,Glenmore Drive,Scott Aires Place,-9120978.842112016,3244783.8842085893
4812,Glenmore Drive,Scottland Place,-9120987.413712809,3245091.421054358
4815,Glenmore Drive,Scottlane Place,-9120978.842112016,3244783.8842085893
4814,Glenmore Drive,Shetland Place,-9120975.613846784,3244955.675449925
4813,Glenmore Drive,Upland Place,-9120822.549546944,3245145.366758991
10460,Glenn Road,Quail Court North,-9126195.718728554,3263089.9160037297
10462,Glenn Road,Quail Court South,-9126194.828172628,3263014.443573598
10477,Glenn Road,Sherwood Court North,-9126194.160255682,3262941.7481190227
10478,Glenn Road,Sherwood Court South,-9126198.835674295,3262872.9654528694
10468,Glenn Road,Tally Ho Drive,-9126195.25118669,3263050.526410353
4644,Glenview Lane,Oak Glen Road,-9121331.836217321,3247068.771810338
4645,Glenview Lane,Oak Glen Road,-9121330.723022414,3246967.042216305
9540,Glenwood Drive,Lakeland Hills Boulevard,-9123019.818184018,3260109.289361491
9532,Glenwood Drive,Lakeland Hills Corridor,-9123415.89293226,3260109.466014405
9515,Glenwood Drive,North Florida Avenue,-9123415.89293226,3260109.466014405
815,Gober Street,Griffin Sub DUKE to 1??? 230KV,-9129744.76440498,3253957.4341648193
1580,Gober Street,Hill Street,-9129416.414236184,3253771.493266105
1582,Gober Street,Meadowbrook Avenue,-9129694.601643676,3253979.4695104286
1597,Gober Street,Pritchard Street,-9129450.478000367,3253811.0955314385
1587,Gober Street,Todd Street,-9129524.282822762,3253889.543672176
1581,Gober Street,Wear Street,-9129385.356098253,3253733.152329535
6897,Golconda Road,Mitchell Street,-9121503.479740176,3255567.14339245
6896,Golconda Road,Tenoroc Trail,-9121570.605393125,3255466.069088752
3417,Golden Rule Court,Golden Rule Court North,-9124386.777003162,3251003.27859396
3416,Golden Rule Court,Golden Rule Court South,-9124386.777003162,3251003.27859396
3400,Golden Rule Court,South Lincoln Avenue,-9124336.349273833,3251003.27859396
3419,Golden Rule Court North,Golden Rule Court South,-9124386.777003162,3251003.27859396
3421,Golden Rule Court North,Hartsell Avenue,-9124563.997632505,3251040.4769535596
3414,Golden Rule Court North,King Avenue,-9124449.56119597,3251040.4769535596
3422,Golden Rule Court North,South San Gully Road,-9124755.912434632,3251044.2598432954
3418,Golden Rule Court South,Hartsell Avenue,-9124563.107076578,3250967.8456750023
3420,Golden Rule Court South,South San Gully Road,-9124791.200713214,3250967.8456750023
1542,Golf Lane,Howard Avenue,-9128097.055631302,3255028.3540230338
1541,Golf Lane,Lone Palm Drive,-9128385.929709911,3254959.1069824183
1429,Golf Palm Drive,Lakeland,-9127560.986809637,3254887.014718602
1438,Golf Palm Drive,North Chestnut Road,-9127554.039155213,3254887.211521942
9768,Golf Village Loop,Rockingham Road,-9124608.414109332,3260571.2824602695
6054,Golfview Street,Meridian Avenue,-9118405.647554535,3255661.2177191996
6033,Golfview Street,North Combee Road,-9117958.299048832,3255664.8379161716
6031,Golfview Street,North Combee Road,-9117957.631131887,3255645.9170367443
5662,Golfview Street,Woodland Avenue,-9117496.100523058,3255642.1328640264
2642,Goodrich Street,Morganthau Drive,-9123409.83715196,3244270.0359052867
2639,Goodrich Street,Preston Street,-9123559.450547587,3244335.0693490123
5523,Goodyear Avenue,Jupiter Street,-9117169.934415033,3251758.8666189
5559,Goodyear Avenue,Skyview Drive,-9117170.491012488,3252257.7391703934
5503,Goodyear Avenue,Sunway Lane,-9117170.268373508,3251920.7838096167
8363,Gourlie Street,Oakhill Street,-9125478.598568862,3253445.1951787104
8364,Gourlie Street,Pinewood Avenue,-9125478.598568862,3253445.1951787104
8362,Gourlie Street,Ruby Street,-9125512.12799949,3253543.341064968
185,Grace Lake Drive,Jenna Mae Way,-9117515.926524369,3243891.575159799
180,Grace Lake Drive,Pearly Drive,-9117530.253342833,3243547.8578884527
4934,Grace Manor,Grand Boulevard,-9118569.77701176,3245102.5126770874
177,Gracie Place,Highlands Grace Bluff,-9117493.874133242,3243451.64935893
169,Gracie Place,Pearly Drive,-9117490.746055553,3243111.5852590697
1264,Grady Lane,North Grady Avenue,-9126593.975338815,3254998.107275837
1333,Grady Lane,West Magnolia Street,-9126644.670234922,3255217.176984666
1261,Grady Lane,West Parker Street,-9126644.55891543,3255444.2221025163
9499,Granada Street,Kathryn Avenue,-9122741.140970765,3258697.3131206436
9501,Granada Street,Lakeland Hills Boulevard,-9122998.288994497,3258688.859900583
9496,Granada Street,Martha Avenue,-9122833.536148123,3258695.4206082323
9505,Granada Street,Tenoroc Trail,-9122241.57249193,3258668.8876120443
9506,Granada Street,Tenoroc Trail,-9122233.145606479,3258655.286790581
9504,Granada Street,West Lake Parker Drive,-9122241.57249193,3258668.8876120443
9508,Granada Street,West Lake Parker Drive,-9122233.145606479,3258655.286790581
6435,Granby Street,Monticello Avenue,-9119203.296233865,3253672.4881084496
1064,Grand Bay Circle,Kathleen / Providence / Harden,-9126829.705492519,3258532.6529129166
1067,Grand Bay Circle,Kathleen / Providence / Harden,-9126814.810944652,3258531.164154553
1063,Grand Bay Circle,Mall Hill Drive,-9126829.705492519,3258532.6529129166
1066,Grand Bay Circle,Mall Hill Drive,-9126814.810944652,3258531.164154553
4938,Grand Boulevard,Lawn Street,-9118567.784392873,3244988.3954363987
4937,Grand Boulevard,Magnolia Avenue,-9118573.706589784,3245331.7583780154
992,Grand Cypress Drive,Mission Hills Drive,-9127262.604728317,3260336.2019281983
994,Grand Cypress Drive,Sawgrass Court,-9127347.875458263,3260335.7350519737
995,Grand Cypress Drive,Wildcat Run,-9127170.543509431,3260336.5930947764
2133,Grandbury Grove Road,Ryland Falls Drive,-9129023.578885123,3250491.199940123
10419,Grandview Boulevard,Hillside Landings Road,-9126950.709779011,3263681.922207038
10450,Grandview Boulevard,Hillview Court,-9126949.529792408,3263578.3135726303
10452,Grandview Boulevard,Viewpoint Landings Road,-9126949.529792408,3263578.3135726303
9939,Granite Drive,Granite Lane,-9122890.086449446,3264005.7153459555
9924,Granite Drive,Odom Road,-9122700.398037136,3264009.3756385543
10610,Grapefruit Lane,North Galloway Road,-9128948.983694343,3262665.609915507
1987,Grasslands Boulevard,Grasslands Drive,-9126201.30696699,3250748.8067184635
3175,Grasslands Boulevard,Harden Boulevard,-9125439.59221929,3250408.2321796375
3199,Grasslands Boulevard,Harden Boulevard,-9125403.758475203,3250407.8034721604
3180,Grasslands Boulevard,West Edgewood Drive,-9125403.758475203,3250407.8034721604
2006,Grasslands Drive,Legends Circle,-9126523.554628938,3249742.125348923
2003,Grasslands Drive,Prestwick Drive,-9126337.32825279,3250488.098096796
1980,Grasslands Drive,Shoal Creek Village Drive,-9126337.32825279,3250488.098096796
2009,Grasslands Drive,Turnberry Drive,-9126512.533999352,3249505.341186642
2007,Grasslands Drive,Turnberry Lane,-9126512.533999352,3249505.341186642
2004,Grasslands Drive,Winged Foot Drive,-9126241.025761304,3249906.5402091974
10105,Great Bear Drive,Village Lakes Boulevard,-9118147.030113522,3264512.952985955
5265,Great Blue Heron Drive,Herons Nest Lane,-9114148.857018294,3244998.529069131
10160,Great Salt Court,Lacar Way,-9119042.31711823,3264067.8647242356
10165,Great Salt Court,Village Lakes Boulevard,-9118986.256622665,3264150.1461943923
10406,Green Road,West Daughtery Road,-9126650.347528953,3264215.237136582
10656,Greenfield Acres Road,Vinson Road,-9131920.88014005,3262592.512482034
10657,Greenfield Acres Road,William Clark Road,-9131923.66312732,3262819.5802482944
5933,Greenview Drive,North Lake Parker Avenue,-9121620.198226273,3256311.493759706
10155,Greenway Circle,Greenway Drive,-9119619.63112943,3263793.546284131
10170,Greenway Drive,Lake Luther Road,-9119806.536554473,3263806.2940041544
10156,Greenway Drive,Lakewood Road,-9119806.536554473,3263806.2940041544
10177,Greenwood Road,Lake Luther Road,-9119958.932937369,3263645.2444830663
10176,Greenwood Road,Lakewood Road,-9120357.011436448,3263803.391056955
1166,Gress Lane,North Chestnut Road,-9127558.65891408,3256650.6144083147
1164,Gress Lane,Tedrow Road,-9127696.639422918,3256650.399955943
10613,Grey Hawk Lane,Hawks Ridge Drive,-9129138.694370553,3263691.678548835
10615,Grey Hawk Lane,Hawks Ridge Drive,-9129136.76854336,3263344.4681776795
202,Greyhawh Estates Lane,Harrells Nursery Road,-9118328.43635572,3243780.530581794
203,Greyhawh Estates Lane,Meridian Point Lane,-9118328.43635572,3243780.530581794
6197,Griffin Avenue,Lakeland / Winter Haven,-9118357.713381799,3254551.3260244294
9605,Griffin Road,Griffin Road East,-9123451.337058127,3259134.553656077
9494,Griffin Road,Griffin Road East,-9123451.170078892,3259146.8553901296
949,Griffin Road,Highland Fairways Boulevard,-9127090.026121737,3259121.658927345
953,Griffin Road,Highland Fairways Boulevard,-9127089.558579879,3259138.666850015
946,Griffin Road,Highland Fairways Boulevard,-9127076.756838435,3259138.7930216277
1056,Griffin Road,Highland Fairways Boulevard,-9127075.87741446,3259122.138378878
9629,Griffin Road,Imperial Crown Arms,-9124922.457524808,3259137.001384834
9626,Griffin Road,Imperial Crown Arms,-9124922.42412896,3259149.870893823
9630,Griffin Road,Justine Street,-9125074.108067118,3259136.9635333554
9627,Griffin Road,Justine Street,-9125074.041275421,3259149.84565948
9607,Griffin Road,Kalt Drive,-9123867.10422429,3259129.2039823923
1051,Griffin Road,Kathleen / Providence / Harden,-9126100.46264028,3259141.5183287538
9643,Griffin Road,Kathleen / Providence / Harden,-9126097.92455589,3259129.1408966314
960,Griffin Road,Kathleen Road,-9127567.24164682,3259136.59763573
967,Griffin Road,Kathleen Road,-9127565.193368189,3259126.6427006936
959,Griffin Road,Knights Station Road,-9127567.24164682,3259136.59763573
945,Griffin Road,Knights Station Road,-9127565.193368189,3259126.6427006936
9606,Griffin Road,Lakeland Hills Corridor,-9123451.337058127,3259134.553656077
9599,Griffin Road,Lakeland Hills Corridor,-9123451.170078892,3259146.8553901296
1060,Griffin Road,Mall Hill Drive,-9126107.85425447,3259128.6109762415
1044,Griffin Road,Mall Hill Drive,-9126100.46264028,3259141.5183287538
1058,Griffin Road,Mall Hill Drive,-9126097.92455589,3259129.1408966314
9488,Griffin Road,North Florida Avenue,-9123451.337058127,3259134.553656077
9487,Griffin Road,North Florida Avenue,-9123451.170078892,3259146.8553901296
9628,Griffin Road,Providence Road,-9125283.065883284,3259149.8961281665
9632,Griffin Road,Providence Road,-9125283.02135549,3259137.6196256736
9614,Griffin Road,Pyramid Parkway,-9124654.333399283,3259152.3817112176
9624,Griffin Road,Pyramid Parkway,-9124654.14415615,3259139.4491140326
10393,Griffin Road,St. Petersburg Lateral Loop,-9125646.518490849,3259133.8476485335
10394,Griffin Road,St. Petersburg Lateral Loop,-9125631.430631055,3259146.563597824
9538,Griffin Road East,Lakeland Hills Boulevard,-9123003.487614717,3259316.0400635963
9493,Griffin Road East,Lakeland Hills Boulevard,-9123003.309503533,3259328.0896156686
9533,Griffin Road East,Lakeland Hills Boulevard,-9122987.580059482,3259327.193784727
9492,Griffin Road East,Lakeland Junction,-9123254.902684674,3259179.5969828777
9491,Griffin Road East,Lakeland Junction,-9123251.741211135,3259167.837758189
9483,Griffin Road East,North Florida Avenue,-9123451.337058127,3259134.553656077
9484,Griffin Road East,North Florida Avenue,-9123451.170078892,3259146.8553901296
818,Griffin Sub DUKE to 1??? 230KV,Hill Street,-9129624.16553301,3253678.915501713
812,Griffin Sub DUKE to 1??? 230KV,Itchepackesassa Boulevard,-9131847.723311273,3257036.7595176464
834,Griffin Sub DUKE to 1??? 230KV,Knights Station Road,-9132633.919721128,3259271.939958848
806,Griffin Sub DUKE to 1??? 230KV,Lakeland Subdivision,-9129472.49460435,3253335.300952783
1628,Griffin Sub DUKE to 1??? 230KV,Lakeland Subdivision,-9129470.613945624,3253331.190551935
813,Griffin Sub DUKE to 1??? 230KV,Lebanon Road,-9128223.768258147,3253023.7977544977
810,Griffin Sub DUKE to 1??? 230KV,Log Cabin Drive,-9131979.019529454,3257227.2061227113
819,Griffin Sub DUKE to 1??? 230KV,New Tampa Highway,-9129595.527490502,3253613.369731911
736,Griffin Sub DUKE to 1??? 230KV,North Galloway Road,-9130173.406851519,3254635.005629678
808,Griffin Sub DUKE to 1??? 230KV,Old Tampa Highway,-9129390.874818446,3253156.911310567
822,Griffin Sub DUKE to 1??? 230KV,Pritchard Street,-9129643.97125998,3253724.6413076217
10384,Griffin Sub DUKE to 1??? 230KV,St. Petersburg Lateral Loop,-9132624.547973853,3258208.8073315993
823,Griffin Sub DUKE to 1??? 230KV,Sunnybrook Lane,-9129501.010319611,3253398.8370907903
763,Griffin Sub DUKE to 1??? 230KV,Swindell Road,-9130739.351119662,3255443.2657564115
814,Griffin Sub DUKE to 1??? 230KV,Todd Street,-9129684.681895426,3253818.630617768
811,Griffin Sub DUKE to 1??? 230KV,Walker Road,-9131683.12363864,3256801.339125368
820,Griffin Sub DUKE to 1??? 230KV,Wear Street,-9129604.380466528,3253633.4639889738
824,Griffin Sub DUKE to 1??? 230KV,Wilkinson Road,-9128678.871953882,3252913.371562748
10317,Grimes Road,North Combee Road,-9117689.573798057,3260604.090588424
10187,Grouse Drive,Sanderling Drive,-9121072.461803773,3264196.9354050825
258,Grove Glen North,Grove Glen South,-9119764.457786953,3243381.1506404458
241,Grove Glen North,Groveglen Lane,-9119764.457786953,3243381.1506404458
242,Grove Glen South,Groveglen Lane,-9119764.457786953,3243381.1506404458
123,Grove Terrace Drive,Yarborough Lane,-9116029.911509821,3242889.786986606
4694,Grovecrest Drive,Grovecrest Loop,-9119904.609025862,3246659.0847775717
4636,Grovecrest Drive,Hallam Drive,-9119904.898456536,3246487.3728570184
243,Groveglen Circle,Groveglen Court,-9119627.534813276,3243381.1506404458
239,Groveglen Circle,Groveglen East,-9119627.534813276,3243381.1506404458
238,Groveglen Court,Groveglen East,-9119627.534813276,3243381.1506404458
237,Groveglen East,Groveglen Lane,-9119698.523252556,3243380.5205141115
240,Groveglen East,Lakeland Highlands,-9119694.720469225,3243380.5821139896
4836,Groveglen East,Lakeland Highlands Road,-9119698.523252556,3243380.5205141115
235,Groveglen Lane,Lakeland Highlands Road,-9119698.523252556,3243380.5205141115
2996,Groveland Lane,South Dossey Road,-9125676.969901456,3246412.900324275
5824,Gulfstream Pipeline,Lakeland,-9118422.795536797,3259201.9765049396
10322,Gulfstream Pipeline,Lakeland Lateral,-9117817.706332766,3259498.8544487413
5924,Gulfstream Pipeline,North Combee Road,-9117799.265180185,3259501.0724413665
5814,Gulfstream Pipeline,Old Mining Road,-9113570.657366395,3258211.5760407373
5811,Gulfstream Pipeline,Old Mining Road,-9113560.105342995,3258211.6519855
5822,Gulfstream Pipeline,Park Spur,-9117063.40637867,3259633.590621561
5816,Gulfstream Pipeline,Teneroc Trail,-9113263.715168636,3258213.7851575594
249,Gus Stewart Road,Peterson Road,-9118783.621753572,3243954.5777016776
2638,Hadley Road,Moller Way,-9123726.76374225,3244174.1247465825
6076,Halcyon Court,Jungle Street,-9118521.575672245,3256150.1044242643
5491,Haley Lane,Heather Way,-9116843.77943896,3252140.636145757
4679,Hallam Court North,Live Oak Road,-9120646.887390472,3246896.1975212353
4678,Hallam Court South,Live Oak Road,-9120645.551556582,3246804.04954684
4622,Hallam Drive,Hallam Hill Lane,-9121620.932934914,3246709.63318679
4617,Hallam Drive,Hallamview Lane,-9121959.566825906,3246709.885299028
4634,Hallam Drive,Hillman Lane,-9120362.243452514,3246714.2972639455
4638,Hallam Drive,Hulse Lane,-9120186.247337569,3246485.5072571062
4614,Hallam Drive,Jones Trail,-9122304.657247365,3246711.77614096
4629,Hallam Drive,Kimball Court West,-9120246.80514056,3246562.27438388
4630,Hallam Drive,Kings Point Court,-9120798.059258968,3246713.414870847
4546,Hallam Drive,Lakeland,-9119715.610672848,3246483.674468534
4887,Hallam Drive,Lakeland Highlands Road,-9119729.659314131,3246486.8938516118
4552,Hallam Drive,Lakeland Highlands Road,-9119712.772147378,3246483.0239927564
4623,Hallam Drive,Little Grove Lane,-9121725.90721473,3246709.507130673
4633,Hallam Drive,Live Oak Road,-9120642.690645669,3246714.435925723
